fnames,moverscore
13322,-0.08625265052832032
19719,0.2699364367419185
16589,0.21690311595542278
18189,0.08475518947978977
17836,0.1178221940242764
13742,0.13617301740127474
15459,0.0702104572154898
22155,0.1140529802585668
23924,0.14970957201079016
17280,0.018937188860424392
13165,0.12130858260349053
13317,-0.026817294550129933
22300,-0.014993455501007391
25727,-0.0027939284891274063
18064,-0.020641021316470054
18634,0.07664153035783594
19289,0.18410982471820592
22783,0.0478512923522576
14905,0.18303106753649956
19537,0.0015823869399966828
25667,-0.0745657045524446
19406,-0.05339325065695699
21968,0.007875358953790323
17182,-0.016377503641179292
22280,0.1288986701573649
23393,0.12247689193423661
20648,0.058951424277066566
20996,0.2227701342889461
15431,0.09238882676841564
25936,0.05198954982207993
17389,-0.040086960012502226
17148,0.011323043854218229
16293,0.19671013868784692
17395,0.17484713244052674
17404,0.12297088083322871
21081,0.14823595259687883
22544,0.19737633259938248
13858,0.009303634166939023
21793,0.10213894478220675
22050,0.14669382420729238
25095,0.16123712050291727
16411,0.0878066832204536
20487,0.31842631140071864
19741,0.11027873781568398
20062,0.2690825132879133
19154,0.009482327300581073
14085,0.17423947216795366
18871,0.016432264164449095
14294,0.15190163341737528
21857,0.20706002980287574
18483,0.054246662808585366
14121,0.19590474195032437
20507,-0.09056385065716532
19150,0.24404251355474293
24727,0.11092037777870889
26378,0.007395859456670095
14628,0.31360542447727846
15360,0.13574860472202965
18358,0.3757881229128246
13635,-0.007756941684608609
13453,0.26985343745505597
16935,0.1983296958341385
17192,-0.03653372291021073
14855,0.20591146098532875
18128,-0.019499100098921307
16678,0.12048623003298986
17986,0.28740815785717544
18620,0.1701942463423849
15968,0.17696635161300345
14625,0.10177310075373958
17038,-0.026439902702407814
18031,-0.0654454556015196
18209,0.042334363682567155
15357,-0.07018703425128914
15496,0.13671694585050354
23366,0.17052988614751285
26293,0.04065479734063593
13885,0.04229399476600326
25255,0.2399691570059197
16091,0.16868961063634513
13201,0.2242097075405285
19052,-0.029299100457715443
23253,0.49646215873678656
21809,0.23158884616326292
13871,0.13220501991974087
24868,0.1829075945593981
24887,0.11484523853984907
21272,0.021969604887798422
24035,0.08919992981554437
14080,-0.0203794001861779
21631,0.2877387482002456
22110,0.1948549443826776
22548,0.14941128158020422
22863,0.12437470869002276
24189,0.24438116198594562
20826,0.07107680036438802
20396,0.30525573494574343
18100,0.17249544357179392
14647,-0.021418865254979158
13373,0.20747059395045553
22556,0.026491085335109243
25246,0.22389764968507142
22435,-0.03412912567341153
17902,-0.045119960171251305
25620,0.10676182404823231
23702,0.26327906567921233
13511,0.15882375567994433
20256,0.2797436712797381
24862,-0.10103317044710725
22344,0.5070512751739154
14274,0.08575761029267648
19770,0.3305692130217426
25962,0.021971914397717285
24535,0.14998159344621675
23733,0.06293317261558817
22129,0.04099434374559374
19623,0.09996939204053779
23641,0.11446734722638885
22439,0.055697191810040736
23944,0.03773812758781836
22988,0.09918275576714264
23039,-0.05144262991236426
25423,-0.08047922935887764
15646,-0.012845401985743576
18594,0.10889667578962692
25927,0.03038020545832787
20790,0.17911518982319197
13486,0.17271616956265123
25937,0.24832662445195375
17725,0.1375223383845453
14988,0.18551747183811496
13393,0.20943164411903858
13462,-0.011003215388465382
19396,0.19935263175939644
26321,0.14206987705446716
